"case","event","index"
336,"serD|storage",13
336,"vulnD|storage",14
336,"serD|unassigned",15
337,"vulnD|storage",0
337,"vulnD|storage",1
337,"vulnD|storage",2
337,"serD|ATCcomm",3
337,"vulnD|storage",4
337,"serD|unassigned",5
337,"vulnD|storage",6
337,"serD|remoteAccess",7
338,"serD|unassigned",0
338,"serD|ATCcomm",1
338,"vulnD|storage",2
338,"vulnD|storage",3
338,"serD|storage",4
338,"vulnD|storage",5
338,"serD|unassigned",6
339,"vulnD|storage",0
339,"serD|unassigned",1
339,"vulnD|storage",2
339,"serD|unassigned",3
340,"infoD|unassigned",0
340,"infoD|unassigned",1
340,"vulnD|storage",2
340,"serD|unassigned",3
341,"bfCred|email",0
341,"serD|unassigned",1
341,"vulnD|storage",2
341,"vulnD|storage",3
341,"serD|unassigned",4
342,"exfil|http(s)",0
342,"dManip|http(s)",1
342,"resHJ|http(s)",2
342,"ACE|http(s)",3
342,"CnC|http(s)",4
342,"remoteexp|http(s)",5
342,"acctManip|http(s)",6
342,"rPrivEsc|http(s)",7
342,"infoD|http(s)",8
342,"surf|http(s)",9
342,"serD|unassigned",10
342,"hostD|http(s)",11
342,"vulnD|storage",12
343,"dDestruct|remoteAccess",0
343,"dDestruct|remoteAccess",1
343,"dDestruct|remoteAccess",2
343,"dDestruct|remoteAccess",3
343,"dDestruct|remoteAccess",4
343,"dDestruct|remoteAccess",5
343,"dDestruct|remoteAccess",6
343,"dDestruct|remoteAccess",7
343,"infoD|unassigned",8
344,"vulnD|storage",0
344,"serD|unassigned",1
344,"vulnD|storage",2
344,"serD|unassigned",3
345,"serD|unassigned",0
345,"CnC|http(s)",1
345,"serD|unassigned",2
346,"delivery|http(s)",0
346,"exfil|http(s)",1
346,"dManip|http(s)",2
346,"resHJ|http(s)",3
346,"ACE|http(s)",4
346,"CnC|http(s)",5
346,"remoteexp|http(s)",6
346,"acctManip|http(s)",7
346,"rPrivEsc|http(s)",8
346,"infoD|http(s)",9
346,"vulnD|storage",10
346,"serD|unassigned",11
346,"surf|http(s)",12
347,"vulnD|storage",0
347,"serD|unassigned",1
347,"vulnD|storage",2
347,"serD|unassigned",3
348,"CnC|http(s)",0
348,"infoD|http(s)",1
348,"infoD|http(s)",2
349,"infoD|remoteAccess",0
349,"infoD|remoteAccess",1
349,"hostD|remoteAccess",2
349,"vulnD|storage",3
349,"serD|unassigned",4
350,"exfil|unassigned",0
350,"infoD|unassigned",1
350,"infoD|remoteAccess",2
350,"vulnD|storage",3
350,"serD|surveillance",4
350,"hostD|surveillance",5
351,"infoD|unassigned",0
351,"infoD|unassigned",1
351,"infoD|unassigned",2
351,"infoD|unassigned",3
351,"infoD|unassigned",4
352,"infoD|unassigned",0
352,"vulnD|storage",1
352,"serD|unassigned",2
352,"hostD|http(s)",3
353,"vulnD|storage",0
353,"vulnD|storage",1
353,"serD|unassigned",2
354,"vulnD|storage",0
354,"serD|unassigned",1
354,"vulnD|storage",2
354,"serD|unassigned",3
355,"vulnD|storage",0
355,"vulnD|storage",1
355,"serD|unassigned",2
356,"vulnD|storage",0
356,"serD|ATCcomm",1
356,"vulnD|storage",2
356,"serD|unassigned",3
356,"vulnD|storage",4
356,"serD|unassigned",5
357,"vulnD|storage",0
357,"serD|unassigned",1
357,"vulnD|storage",2
357,"serD|unassigned",3
358,"vulnD|storage",0
358,"serD|unassigned",1
358,"vulnD|storage",2
358,"serD|unassigned",3
358,"hostD|http(s)",4
359,"bfCred|email",0
359,"vulnD|storage",1
359,"serD|unassigned",2
359,"hostD|http(s)",3
360,"exfil|http(s)",0
360,"rPrivEsc|http(s)",1
360,"vulnD|storage",2
360,"serD|unassigned",3
360,"hostD|hostingServer",4
361,"infoD|remoteAccess",0
361,"vulnD|storage",1
361,"serD|storage",2
361,"infoD|remoteAccess",3
361,"vulnD|storage",4
361,"serD|storage",5
361,"hostD|remoteAccess",6
362,"infoD|remoteAccess",0
362,"vulnD|storage",1
362,"serD|unassigned",2
362,"hostD|remoteAccess",3
362,"vulnD|storage",4
362,"serD|unassigned",5
363,"hostD|remoteAccess",0
363,"infoD|remoteAccess",1
363,"infoD|remoteAccess",2
363,"vulnD|storage",3
363,"serD|ATCcomm",4
363,"infoD|remoteAccess",5
363,"vulnD|storage",6
363,"serD|ATCcomm",7
363,"hostD|remoteAccess",8
364,"infoD|remoteAccess",0
364,"infoD|remoteAccess",1
364,"hostD|remoteAccess",2
364,"vulnD|storage",3
364,"serD|unassigned",4
364,"vulnD|storage",5
364,"serD|unassigned",6
365,"exfil|http(s)",0
365,"ACE|http(s)",1
365,"rPrivEsc|http(s)",2
365,"vulnD|storage",3
365,"serD|unassigned",4
366,"infoD|remoteAccess",0
366,"hostD|remoteAccess",1
366,"vulnD|storage",2
366,"serD|unassigned",3
367,"vulnD|storage",0
367,"serD|unassigned",1
367,"infoD|remoteAccess",2
367,"hostD|remoteAccess",3
368,"netDOS|http(s)",0
368,"infoD|http(s)",1
368,"surf|http(s)",2
368,"vulnD|storage",3
368,"serD|unassigned",4
368,"hostD|unassigned",5
369,"netDOS|http(s)",0
369,"infoD|http(s)",1
369,"surf|http(s)",2
369,"infoD|remoteAccess",3
369,"hostD|remoteAccess",4
369,"vulnD|storage",5
369,"serD|unassigned",6
369,"hostD|http(s)",7
370,"delivery|http(s)",0
370,"exfil|http(s)",1
370,"dManip|http(s)",2
370,"resHJ|http(s)",3
370,"ACE|http(s)",4
370,"CnC|http(s)",5
370,"remoteexp|http(s)",6
370,"acctManip|http(s)",7
370,"rPrivEsc|http(s)",8
370,"infoD|http(s)",9
370,"vulnD|http(s)",10
370,"surf|http(s)",11
371,"hostD|http(s)",0
371,"hostD|http(s)",1
371,"vulnD|storage",2
371,"vulnD|storage",3
371,"serD|unassigned",4
372,"netDOS|http(s)",0
372,"infoD|http(s)",1
372,"surf|http(s)",2
372,"vulnD|storage",3
372,"serD|unassigned",4
372,"vulnD|storage",5
372,"serD|unassigned",6
372,"hostD|http(s)",7
373,"exfil|http(s)",0
373,"dManip|http(s)",1
373,"resHJ|http(s)",2
373,"ACE|http(s)",3
373,"remoteexp|http(s)",4
373,"acctManip|http(s)",5
373,"rPrivEsc|http(s)",6
373,"infoD|http(s)",7
373,"vulnD|http(s)",8
373,"surf|http(s)",9
374,"dManip|http(s)",0
374,"resHJ|http(s)",1
374,"acctManip|http(s)",2
374,"vulnD|http(s)",3
375,"exfil|http(s)",0
375,"ACE|http(s)",1
375,"rPrivEsc|http(s)",2
376,"exfil|http(s)",0
376,"ACE|http(s)",1
376,"rPrivEsc|http(s)",2
377,"vulnD|storage",0
377,"serD|unassigned",1
377,"vulnD|storage",2
377,"serD|unassigned",3
378,"vulnD|storage",0
378,"serD|unassigned",1
378,"vulnD|storage",2
378,"serD|unassigned",3
379,"rPrivEsc|broadcast",0
379,"infoD|broadcast",1
379,"surf|broadcast",2
379,"vulnD|storage",3
379,"serD|unassigned",4
379,"vulnD|storage",5
379,"serD|unassigned",6
380,"serD|unassigned",0
380,"vulnD|storage",1
380,"vulnD|storage",2
380,"serD|unassigned",3
381,"vulnD|storage",0
381,"serD|storage",1
381,"vulnD|storage",2
381,"serD|unassigned",3
382,"netDOS|http(s)",0
382,"infoD|http(s)",1
382,"surf|http(s)",2
382,"vulnD|storage",3
382,"serD|unassigned",4
382,"vulnD|storage",5
382,"serD|unassigned",6
383,"delivery|http(s)",0
383,"exfil|http(s)",1
383,"dManip|http(s)",2
383,"resHJ|http(s)",3
383,"ACE|http(s)",4
383,"CnC|http(s)",5
383,"remoteexp|http(s)",6
383,"acctManip|http(s)",7
383,"rPrivEsc|http(s)",8
383,"vulnD|http(s)",9
384,"delivery|http(s)",0
384,"exfil|http(s)",1
384,"dManip|http(s)",2
384,"resHJ|http(s)",3
384,"ACE|http(s)",4
384,"CnC|http(s)",5
384,"remoteexp|http(s)",6
384,"acctManip|http(s)",7
384,"rPrivEsc|http(s)",8
384,"infoD|http(s)",9
384,"vulnD|http(s)",10
384,"surf|http(s)",11
385,"exfil|http(s)",0
385,"ACE|http(s)",1
385,"rPrivEsc|http(s)",2
385,"infoD|unassigned",3
386,"ACE|http(s)",0
386,"CnC|http(s)",1
386,"rPrivEsc|http(s)",2
386,"infoD|unassigned",3
386,"surf|http(s)",4
387,"ACE|http(s)",0
387,"CnC|http(s)",1
387,"rPrivEsc|http(s)",2
387,"infoD|unassigned",3
387,"surf|http(s)",4
387,"infoD|http(s)",5
388,"ACE|http(s)",0
388,"rPrivEsc|http(s)",1
388,"CnC|http(s)",2
388,"infoD|unassigned",3
388,"surf|http(s)",4
388,"infoD|http(s)",5
389,"CnC|http(s)",0
389,"surf|http(s)",1
389,"infoD|http(s)",2
390,"ACE|http(s)",0
390,"rPrivEsc|http(s)",1
390,"infoD|unassigned",2
391,"CnC|http(s)",0
391,"surf|http(s)",1
391,"infoD|http(s)",2
392,"ACE|http(s)",0
392,"rPrivEsc|http(s)",1
392,"infoD|unassigned",2
393,"ACE|http(s)",0
393,"CnC|http(s)",1
393,"rPrivEsc|http(s)",2
393,"infoD|unassigned",3
393,"surf|http(s)",4
393,"infoD|http(s)",5
394,"exfil|remoteAccess",0
394,"rPrivEsc|remoteAccess",1
394,"surf|http(s)",2
394,"infoD|http(s)",3
395,"delivery|http(s)",0
395,"exfil|http(s)",1
395,"dManip|http(s)",2
395,"resHJ|http(s)",3
395,"ACE|http(s)",4
395,"CnC|http(s)",5
395,"remoteexp|http(s)",6
395,"acctManip|http(s)",7
395,"rPrivEsc|http(s)",8
395,"infoD|http(s)",9
395,"vulnD|http(s)",10
395,"surf|http(s)",11
396,"delivery|http(s)",0
396,"exfil|http(s)",1
396,"dManip|http(s)",2
396,"resHJ|http(s)",3
396,"ACE|http(s)",4
396,"CnC|http(s)",5
396,"remoteexp|http(s)",6
396,"acctManip|http(s)",7
396,"rPrivEsc|http(s)",8
396,"infoD|http(s)",9
396,"vulnD|http(s)",10
396,"surf|http(s)",11
397,"exfil|http(s)",0
397,"ACE|http(s)",1
397,"rPrivEsc|http(s)",2
397,"infoD|unassigned",3
398,"ACE|http(s)",0
398,"rPrivEsc|http(s)",1
398,"CnC|http(s)",2
398,"surf|http(s)",3
399,"ACE|http(s)",0
399,"rPrivEsc|http(s)",1
399,"CnC|http(s)",2
399,"vulnD|http(s)",3
399,"surf|http(s)",4
399,"infoD|http(s)",5
400,"ACE|http(s)",0
400,"CnC|http(s)",1
400,"rPrivEsc|http(s)",2
400,"surf|http(s)",3
400,"infoD|http(s)",4
401,"ACE|http(s)",0
401,"rPrivEsc|http(s)",1
401,"CnC|http(s)",2
401,"surf|http(s)",3
401,"infoD|http(s)",4
402,"ACE|http(s)",0
402,"CnC|http(s)",1
402,"rPrivEsc|http(s)",2
402,"surf|http(s)",3
402,"infoD|http(s)",4
403,"ACE|http(s)",0
403,"CnC|http(s)",1
403,"rPrivEsc|http(s)",2
403,"infoD|unassigned",3
403,"surf|http(s)",4
403,"infoD|http(s)",5
404,"netDOS|http(s)",0
404,"infoD|http(s)",1
404,"surf|http(s)",2
405,"delivery|http(s)",0
405,"exfil|http(s)",1
405,"dManip|http(s)",2
405,"resHJ|http(s)",3
405,"ACE|http(s)",4
405,"CnC|http(s)",5
405,"remoteexp|http(s)",6
405,"acctManip|http(s)",7
405,"rPrivEsc|http(s)",8
405,"infoD|http(s)",9
405,"vulnD|http(s)",10
405,"surf|http(s)",11
406,"rPrivEsc|email",0
406,"vulnD|storage",1
406,"serD|unassigned",2
407,"delivery|http(s)",0
407,"exfil|http(s)",1
407,"dManip|http(s)",2
407,"resHJ|http(s)",3
407,"ACE|http(s)",4
407,"CnC|http(s)",5
407,"remoteexp|http(s)",6
407,"acctManip|http(s)",7
407,"rPrivEsc|http(s)",8
407,"infoD|http(s)",9
407,"vulnD|storage",10
407,"serD|unassigned",11
407,"hostD|http(s)",12
407,"surf|http(s)",13
408,"resHJ|surveillance",0
408,"exfil|surveillance",1
408,"dManip|surveillance",2
408,"ACE|surveillance",3
408,"remoteexp|surveillance",4
408,"acctManip|surveillance",5
408,"rPrivEsc|surveillance",6
408,"infoD|surveillance",7
408,"vulnD|surveillance",8
408,"surf|surveillance",9
409,"delivery|http(s)",0
409,"exfil|http(s)",1
409,"dManip|http(s)",2
409,"resHJ|http(s)",3
409,"netDOS|http(s)",4
409,"ACE|http(s)",5
409,"CnC|http(s)",6
409,"remoteexp|http(s)",7
409,"acctManip|http(s)",8
409,"rPrivEsc|http(s)",9
409,"infoD|http(s)",10
409,"vulnD|http(s)",11
409,"surf|http(s)",12
409,"vulnD|storage",13
409,"serD|unassigned",14
410,"exfil|remoteAccess",0
410,"dManip|remoteAccess",1
410,"remoteexp|remoteAccess",2
410,"vulnD|remoteAccess",3
410,"serD|unassigned",4
411,"vulnD|storage",0
411,"serD|unassigned",1
411,"vulnD|storage",2
411,"serD|unassigned",3
411,"vulnD|storage",4
411,"serD|unassigned",5
411,"vulnD|storage",6
411,"serD|unassigned",7
412,"vulnD|storage",0
412,"vulnD|storage",1
412,"serD|unassigned",2
413,"netDOS|http(s)",0
413,"surf|http(s)",1
413,"vulnD|storage",2
413,"serD|unassigned",3
413,"vulnD|storage",4
413,"serD|unassigned",5
414,"resHJ|http(s)",0
414,"ACE|http(s)",1
414,"rPrivEsc|http(s)",2
415,"vulnD|storage",0
415,"vulnD|storage",1
415,"serD|unassigned",2
416,"resHJ|http(s)",0
416,"netDOS|http(s)",1
416,"infoD|http(s)",2
416,"surf|http(s)",3
416,"vulnD|storage",4
416,"serD|unassigned",5
417,"infoD|http(s)",0
417,"infoD|http(s)",1
417,"infoD|http(s)",2
417,"infoD|http(s)",3
417,"infoD|http(s)",4
418,"exfil|remoteAccess",0
418,"vulnD|storage",1
418,"serD|unassigned",2
419,"vulnD|storage",0
419,"serD|unassigned",1
419,"exfil|remoteAccess",2
420,"exfil|http(s)",0
420,"vulnD|http(s)",1
420,"hostD|http(s)",2
420,"vulnD|storage",3
420,"serD|unassigned",4
421,"exfil|http(s)",0
421,"vulnD|http(s)",1
421,"hostD|http(s)",2
421,"vulnD|storage",3
421,"serD|unassigned",4
422,"exfil|broadcast",0
422,"vulnD|storage",1
422,"serD|unassigned",2
423,"hostD|http(s)",0
423,"vulnD|storage",1
423,"serD|surveillance",2
424,"vulnD|storage",0
424,"vulnD|storage",1
424,"serD|unassigned",2
425,"exfil|unassigned",0
425,"vulnD|storage",1
425,"serD|unassigned",2
426,"exfil|unassigned",0
426,"serD|voip",1
426,"hostD|http(s)",2
427,"CnC|http(s)",0
427,"infoD|http(s)",1
427,"infoD|http(s)",2
428,"exfil|unassigned",0
428,"vulnD|remoteAccess",1
428,"serD|unassigned",2
428,"vulnD|storage",3
428,"vulnD|storage",4
428,"vulnD|storage",5
429,"exfil|unassigned",0
429,"vulnD|storage",1
429,"serD|unassigned",2
429,"vulnD|remoteAccess",3
429,"vulnD|storage",4
430,"acctManip|broadcast",0
430,"vulnD|storage",1
430,"serD|unassigned",2
430,"vulnD|storage",3
430,"vulnD|remoteAccess",4
430,"serD|storage",5
430,"serD|unassigned",6
430,"vulnD|storage",7
430,"vulnD|storage",8
430,"vulnD|remoteAccess",9
430,"vulnD|storage",10
430,"serD|unassigned",11
430,"vulnD|storage",12
430,"serD|unassigned",13
430,"vulnD|remoteAccess",14
431,"vulnD|remoteAccess",0
431,"vulnD|storage",1
431,"serD|unassigned",2
431,"serD|unassigned",3
431,"vulnD|remoteAccess",4
431,"vulnD|storage",5
431,"serD|unassigned",6
431,"vulnD|remoteAccess",7
431,"vulnD|storage",8
431,"serD|ATCcomm",9
431,"vulnD|remoteAccess",10
431,"vulnD|remoteAccess",11
431,"vulnD|storage",12
431,"vulnD|storage",13
432,"acctManip|broadcast",0
432,"vulnD|storage",1
432,"serD|ATCcomm",2
432,"vulnD|remoteAccess",3
432,"serD|unassigned",4
432,"vulnD|storage",5
432,"serD|remoteAccess",6
432,"vulnD|storage",7
432,"vulnD|remoteAccess",8
432,"serD|unassigned",9
432,"vulnD|remoteAccess",10
432,"vulnD|storage",11
432,"serD|unassigned",12
432,"vulnD|storage",13
432,"vulnD|storage",14
432,"serD|unassigned",15
432,"serD|unassigned",16
432,"vulnD|storage",17
432,"vulnD|storage",18
432,"vulnD|storage",19
432,"vulnD|remoteAccess",20
432,"vulnD|storage",21
432,"serD|unassigned",22
432,"vulnD|remoteAccess",23
432,"vulnD|storage",24
433,"acctManip|broadcast",0
433,"vulnD|remoteAccess",1
433,"vulnD|storage",2
433,"vulnD|remoteAccess",3
433,"vulnD|storage",4
433,"vulnD|remoteAccess",5
433,"vulnD|storage",6
433,"vulnD|remoteAccess",7
433,"serD|unassigned",8
433,"serD|unassigned",9
434,"hostD|http(s)",0
434,"vulnD|http(s)",1
434,"vulnD|remoteAccess",2
434,"serD|unassigned",3
434,"vulnD|remoteAccess",4
434,"vulnD|remoteAccess",5
434,"infoD|nameserver",6
435,"acctManip|broadcast",0
435,"vulnD|storage",1
435,"serD|unassigned",2
435,"vulnD|storage",3
435,"serD|unassigned",4
435,"vulnD|storage",5
435,"vulnD|remoteAccess",6
435,"serD|unassigned",7
435,"serD|ATCcomm",8
435,"vulnD|storage",9
435,"vulnD|remoteAccess",10
435,"serD|unassigned",11
435,"vulnD|storage",12
435,"serD|unassigned",13
435,"vulnD|remoteAccess",14
435,"vulnD|storage",15
435,"serD|unassigned",16
435,"vulnD|storage",17
435,"serD|unassigned",18
435,"vulnD|storage",19
435,"vulnD|remoteAccess",20
435,"serD|broadcast",21
435,"vulnD|storage",22
435,"vulnD|storage",23
435,"vulnD|remoteAccess",24
435,"vulnD|storage",25
435,"serD|unassigned",26
435,"vulnD|remoteAccess",27
436,"vulnD|storage",0
436,"vulnD|remoteAccess",1
436,"serD|unassigned",2
436,"serD|remoteAccess",3
436,"vulnD|remoteAccess",4
436,"vulnD|storage",5
436,"serD|unassigned",6
436,"serD|unassigned",7
436,"vulnD|storage",8
436,"vulnD|remoteAccess",9
436,"vulnD|storage",10
436,"vulnD|remoteAccess",11
436,"vulnD|remoteAccess",12
436,"serD|unassigned",13
437,"vulnD|storage",0
437,"vulnD|storage",1
437,"vulnD|storage",2
438,"acctManip|broadcast",0
438,"vulnD|remoteAccess",1
438,"serD|unassigned",2
438,"vulnD|remoteAccess",3
438,"serD|unassigned",4
438,"vulnD|storage",5
438,"serD|surveillance",6
438,"vulnD|storage",7
438,"vulnD|remoteAccess",8
438,"vulnD|storage",9
438,"vulnD|storage",10
438,"vulnD|storage",11
438,"vulnD|storage",12
438,"vulnD|remoteAccess",13
438,"serD|unassigned",14
438,"vulnD|storage",15
438,"vulnD|storage",16
438,"serD|unassigned",17
438,"vulnD|remoteAccess",18
438,"vulnD|storage",19
438,"vulnD|remoteAccess",20
438,"vulnD|storage",21
439,"vulnD|remoteAccess",0
439,"vulnD|storage",1
439,"vulnD|remoteAccess",2
439,"vulnD|storage",3
439,"vulnD|remoteAccess",4
439,"vulnD|storage",5
439,"vulnD|remoteAccess",6
439,"serD|unassigned",7
439,"vulnD|storage",8
439,"serD|unassigned",9
439,"vulnD|remoteAccess",10
439,"serD|storage",11
439,"vulnD|storage",12
439,"vulnD|remoteAccess",13
439,"serD|unassigned",14
440,"acctManip|broadcast",0
440,"serD|unassigned",1
440,"vulnD|storage",2
440,"serD|unassigned",3
440,"serD|unassigned",4
440,"vulnD|storage",5
440,"vulnD|storage",6
440,"serD|storage",7
440,"vulnD|storage",8
440,"vulnD|remoteAccess",9
440,"vulnD|storage",10
440,"serD|remoteAccess",11
440,"vulnD|storage",12
440,"serD|unassigned",13
440,"vulnD|remoteAccess",14
440,"vulnD|remoteAccess",15
440,"vulnD|storage",16
440,"serD|unassigned",17
440,"vulnD|storage",18
440,"vulnD|remoteAccess",19
440,"vulnD|storage",20
440,"vulnD|storage",21
440,"vulnD|storage",22
441,"vulnD|remoteAccess",0
441,"vulnD|storage",1
441,"vulnD|remoteAccess",2
441,"vulnD|storage",3
441,"vulnD|remoteAccess",4
441,"vulnD|storage",5
441,"vulnD|remoteAccess",6
441,"vulnD|storage",7
441,"serD|unassigned",8
441,"vulnD|storage",9
441,"serD|surveillance",10
441,"vulnD|remoteAccess",11
441,"serD|unassigned",12
441,"vulnD|remoteAccess",13
441,"vulnD|storage",14
442,"acctManip|broadcast",0
442,"vulnD|storage",1
442,"serD|unassigned",2
442,"vulnD|remoteAccess",3
442,"vulnD|remoteAccess",4
442,"vulnD|remoteAccess",5
442,"vulnD|storage",6
442,"serD|unassigned",7
442,"vulnD|remoteAccess",8
442,"vulnD|storage",9
442,"vulnD|storage",10
442,"vulnD|remoteAccess",11
442,"serD|unassigned",12
442,"vulnD|remoteAccess",13
442,"serD|unassigned",14
442,"vulnD|remoteAccess",15
442,"vulnD|storage",16
442,"serD|unassigned",17
442,"vulnD|storage",18
442,"vulnD|remoteAccess",19
442,"vulnD|remoteAccess",20
443,"acctManip|broadcast",0
443,"infoD|nameserver",1
443,"vulnD|remoteAccess",2
443,"vulnD|storage",3
443,"serD|unassigned",4
443,"vulnD|storage",5
443,"vulnD|storage",6
443,"vulnD|storage",7
443,"vulnD|storage",8
443,"vulnD|storage",9
443,"vulnD|storage",10
444,"vulnD|remoteAccess",0
444,"vulnD|remoteAccess",1
444,"serD|unassigned",2
444,"vulnD|remoteAccess",3
445,"exfil|unassigned",0
445,"infoD|unassigned",1
445,"serD|remoteAccess",2
445,"hostD|wireless",3
445,"vulnD|storage",4
445,"vulnD|storage",5
445,"vulnD|storage",6
446,"exfil|unassigned",0
446,"vulnD|remoteAccess",1
446,"vulnD|storage",2
447,"acctManip|broadcast",0
447,"vulnD|storage",1
447,"serD|unassigned",2
447,"vulnD|remoteAccess",3
447,"serD|ATCcomm",4
447,"vulnD|storage",5
447,"vulnD|remoteAccess",6
447,"vulnD|storage",7
447,"serD|unassigned",8
447,"vulnD|remoteAccess",9
447,"vulnD|storage",10
447,"vulnD|remoteAccess",11
447,"serD|storage",12
447,"vulnD|storage",13
448,"serD|storage",0
448,"vulnD|storage",1
448,"serD|unassigned",2
448,"vulnD|remoteAccess",3
448,"vulnD|storage",4
